gene_name_all,S1,S2,S4,S5,S6,S7,S8,S9,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S63,S64,S65,S66,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80
ZNF99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00857551513079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP3,729.763360599475,724.893741196142,869.797416902795,919.566169579074,727.617333166082,734.020327977339,902.985099974532,657.55931721867,584.479747193751,626.259433484678,637.661926566323,647.635973304007,634.775866902792,582.642467261863,612.464568135347,602.153057386346,553.935638416353,587.920558573855,626.166477458669,609.02837358543,759.490473029289,687.97750528139,751.391838636895,769.835373293074,644.17599331148,692.522958736429,595.669853529905,739.365963031745,668.992701459287,778.596891141661,685.334956793617,744.0783604834,675.792415344056,737.810648355315,611.947867370753,615.773345573962,779.866870285976,1076.09696763182,1340.27614125003,1673.19296332512,1273.01832595124,1930.08920714665,866.25436058303,1256.75896758852,1060.63116811485,1025.75160563047,1212.62395393517,915.784295521541,770.047786716576,862.58456899451,859.289530706601,801.676525179516,1418.9048091208,1443.78810747842,1169.58702848759,1196.1131307281,1117.97048307457,1091.83651519983,1025.36972453819,1044.54210685689,939.751902699435,1120.51616725807,983.734475654514,1128.6201368944,1147.07678831196,1116.9932828923,661.313054056238,897.76571896857,786.244989623414,781.28435288814,1109.72239976003,1168.01184807354,1110.01999998183,1180.06924750009,1519.48805868171
AP1G2,28.2746472172525,48.504072587502,48.0700282643981,44.258077986953,50.4116769375903,40.4714356656389,46.5787557881435,34.8389991916091,41.5687027302334,36.3546375963843,63.3664973378923,34.8470892393937,51.1815752853881,44.5328693033907,61.3923186771513,32.1438317835826,68.1105461523394,43.7119449989984,102.524165065542,130.618455523147,67.8937894350265,80.3944727888822,112.350411455026,84.6963305976709,75.5370088626514,111.880923514641,82.5783007651077,79.6272466716966,47.5959896232103,73.5313188298772,105.945767563707,78.9430917274561,75.8821091636792,68.8205248329493,82.2061636712149,100.688021636158,149.501731469756,106.699100494904,96.9177256813987,94.8198410204591,110.142998392122,118.724310915523,93.1582963524924,185.215878987325,124.923407340867,105.371224251183,138.974215160534,130.339545920811,129.319889433619,164.50096584758,115.192263468184,120.281689805918,137.987150121608,158.611631538489,102.111202386638,141.516087512302,101.118913269185,107.037645918909,83.6631825075541,89.150337954967,103.426684076009,135.913797450145,91.1295462752967,119.411115386764,126.074310756382,302.970231226811,92.0119707410101,184.846149223968,97.4853091675546,84.9243254752591,94.6770655773681,101.793304900166,110.565706020216,81.8227675713186,130.208783833723
ZNF90,118.444607284904,110.414041521904,153.604620944817,131.130649791219,139.607989828346,103.529362627427,196.446544442877,150.601051551589,126.477447469096,130.49073897178,133.694903146843,123.569182247014,195.424374348822,118.008567648807,78.0487158940217,113.137417859284,128.401530287804,101.495942028406,143.276508806605,97.631564458248,125.518132659124,134.774658440566,116.737804409599,127.909926542051,89.3301881942605,103.538681831432,104.534861479916,107.935179361822,87.1412920399657,111.899138901544,93.1183488463273,105.141942604359,129.102962533119,112.768657064379,66.1919927098251,76.4382699741936,105.995737926109,87.2953211736513,78.8853590417244,70.9702165683677,57.0274702415457,92.8618652255117,54.456730753381,81.3800323670705,79.7354516005007,81.7034085463384,69.093448621856,88.1001484017212,64.207238299506,61.9945753352249,65.4808286529771,88.6517027946178,115.623181785466,82.2175111591995,73.2331930524451,72.1601738996566,69.8163772624809,81.4722428622054,72.965909308214,71.2384275752725,67.4254082356956,102.049439752561,99.7799731694612,78.4456265181545,89.6004397925038,101.94576495518,58.5525129104744,78.3802230863593,96.2718327491744,56.3657645812317,66.4857448601464,80.6145376203995,43.8041716592891,55.6759493533717,107.976759874286
NAXD,656.362741949702,646.439663142847,862.946333016168,704.578550580717,700.32662955862,735.435209073956,857.340342052995,702.384333209438,692.950000286904,806.765508751417,750.863908896706,733.151823103331,713.035776572167,616.166100131086,615.630969357744,645.397450098811,621.122877184425,665.045974530693,698.882154842941,716.131782273955,948.751922917829,770.556374894217,857.909969215032,725.344548433747,638.873777620878,658.568651668541,626.53265891781,784.94738536195,778.033152185194,828.097631163949,799.918924121928,805.960318573854,858.092583147835,893.920851124976,699.131134260165,725.017127941888,951.463721995615,771.956963671423,789.437228167901,765.065349625676,851.883033542308,726.939503138972,702.271493047027,893.402918021227,775.976861420484,784.253610881561,865.108688218378,759.598197383927,778.74810419229,769.68892984981,759.824012088301,657.929125185987,741.143086603544,738.82441046511,603.554104722578,628.431654444284,572.190829906447,709.070759075071,565.47428840733,721.679477031408,689.561242669141,846.976078526102,757.110608977997,832.083474142361,915.798113380887,1205.38979220225,518.901807447238,869.681442687083,699.989077761863,682.677867744174,623.565551276203,579.07161067188,639.38273883871,550.480517157438,817.293343182389
TM6SF2,18.887175012375,14.3001339273534,19.841355439435,19.0096406793998,28.5530443561655,15.8643196020172,33.7530694013793,33.426294840491,25.5098709630921,30.9839714884437,31.8517974045296,25.0209828148295,35.0581357131947,31.6578191422593,29.908721597017,25.3984759322492,33.3781021224487,13.0052366977265,29.23611865427,26.9017955395149,33.760650710597,36.824580046826,29.8692332930682,31.173001383938,14.1776519430714,45.613408555365,8.38408984232003,10.511459538531,16.8571278273629,19.3636211445397,16.3260448585555,16.2469939710042,32.0618839422379,20.0039750537555,22.8958057796165,29.6285724458818,19.3056219961382,22.6248584952629,22.6091075621031,22.4075749514298,15.0006412485219,28.7799653321429,31.6444014866389,20.6969322913646,17.5035385337347,24.5361217714711,23.3174715328098,39.7073528984875,23.1633311692794,37.1078579752656,29.7339168830023,29.9372861076671,53.2613739926328,43.5906115820353,42.1660452333201,32.7699383806143,15.9705366128943,10.0264840230583,32.7423114112326,21.0426531841109,25.099496274001,21.7620497818959,23.8338857254083,24.4600005214533,32.2425401626865,47.4121994758227,19.8292591889247,22.1492516094288,33.4296905278922,20.9431667706779,21.3017684567963,34.944654965121,36.7016052000476,41.8817056274736,28.238566479352
MEF2B,8.10186894590071,8.97435283476727,66.9737875359161,43.9968933764627,15.3744797208307,28.8443907157946,15.0680249299441,6.4908077732696,7.77807659866963,22.3831734368151,10.1843987785028,12.6996948458529,58.3767948191768,22.1215041312902,15.596925025638,4.92379421850125,12.7358278512696,26.3088705796134,22.8221211662435,7.40487230113107,13.8264970200937,10.326841772553,5.89244291808665,35.6590143994157,26.6458765305259,37.0629904468313,53.0856587478063,18.7211376120812,1.42782232424757,18.6720333273657,12.0739533179578,10.9978060166271,8.57238825130999,30.8800220299605,13.2000686644105,35.0736927708938,12.2950168758873,16.3514164665649,18.1959027708863,34.6792103721145,43.9463793180498,53.7945612257636,3.33289511153295,12.3059244113459,25.965767334146,13.9126493008414,16.4080046723453,10.9006459803474,29.9540186267737,8.17031749647423,35.7704988477537,53.4712091504952,28.582282996013,9.45736482386324,6.58310412856237,12.1046328447954,19.5626239583659,19.8197378215103,6.14659689456107,29.6901250529777,10.1508640286567,10.45461187309,16.0388285660705,10.718581199865,14.3502484659917,17.0645265502716,11.3041218531145,80.1470001550793,35.5722579829412,15.6279552019562,3.4401630235442,16.009293306175,40.0778925188389,62.1357016636975,32.4798208708049
GANC,177.628016721422,128.035195347999,140.89189038453,146.420298360409,158.15523749625,149.50282800748,203.141921374117,152.28935096985,129.043044892628,135.466970779413,133.584851406244,155.491770766245,126.103604138017,116.007712551329,118.328734062778,141.256209630314,129.050322539069,174.32547382771,99.4952836380023,90.573643086987,162.986011048331,115.118137132652,142.673079701524,84.1454957850267,154.581325540865,150.274919728507,99.6814339081728,171.212757309733,151.488936319034,101.364935136901,141.639906910445,148.75744319275,168.02431416958,152.509271204185,155.006527323263,141.862692458776,183.54179725939,152.670128959036,162.617027920547,133.200423194598,136.726705221956,134.810040389473,122.999804431307,220.441011257717,191.752502225537,159.612617826988,207.519166549338,116.994565430746,141.601866145395,129.123615158843,134.44869747093,119.498508925314,141.555929192056,120.599811743104,137.682289613891,152.590476459292,102.529407110842,137.551047539827,161.816665026873,159.713446045473,138.820723747012,127.762603185556,180.347719716207,146.833061296544,137.932883628209,131.670193687089,66.2113582773187,129.845299313488,131.24123876603,148.538361201296,133.462263193336,137.701061824706,96.7853331787605,148.038051441149,158.307010449063
TTLL3,220.397281774335,239.350548969936,215.124406345129,265.917818069436,334.690294204926,308.873238605575,487.00311419266,470.644629044496,415.012867603156,421.074055097956,437.466953347299,602.053716423046,550.086032070554,415.967343643436,574.098303357604,438.052914902319,453.861883447325,432.297003494157,499.923383343839,532.916925986076,652.992213439933,519.009138989877,495.377868940333,472.54853661215,436.930094647508,370.124738086078,538.034272060031,370.94840791949,332.076870108079,388.840775583176,368.120359267037,276.423891903418,371.383438314834,502.592266381996,372.487054355186,446.589996598915,398.829619202803,385.659554033423,454.336636933381,242.217233528614,379.201209742879,362.060118304204,343.773069284125,649.985184986219,442.713209536137,414.222162531515,442.981493389292,614.442207964404,613.188732080717,724.035521644606,796.246875310622,590.91813223312,466.375156358738,599.823934352811,426.293538903421,341.593024632683,319.792153619326,329.249997459846,207.909964287779,283.72766828772,370.072182030627,539.645109148841,482.845874947522,548.49702272791,691.658200452456,812.420524159573,420.120492486117,535.970678448024,764.744321294681,732.318183729604,475.532074127393,459.890461459135,407.470126138702,379.559224295621,566.844381678068
REPIN1,5591.36133727758,4502.20337864801,6337.63898191576,4888.74134126506,4002.60546527442,4554.02190351515,5095.21293995634,4267.00825165862,3835.85728355694,4229.0184191633,3584.39496765008,3654.02648282665,4074.43898804592,4378.0631664582,3976.55839619661,4025.10547861208,3864.88962871529,4229.85710081697,3401.75717389949,3494.54584306236,3684.10243875795,4202.95807449488,4185.5976990725,3831.3275693778,3843.80243026511,3792.18139032494,3247.47048169808,4438.78304346527,4195.53843284151,3950.43957302113,3994.39836838163,3866.0327309689,3563.90842652529,3493.03110763764,3088.17654404088,3204.04808996454,3862.68222991858,4738.23079928919,5021.93049284562,4308.09923601097,5084.338832931,4733.07988096194,2699.99438756151,4177.28294075375,3322.62426633169,3192.13452737544,3782.20524964351,4326.43096590647,3790.70212581876,3947.51978869443,3792.06108977379,3350.57785227498,4669.23675213111,4545.18116687736,3896.36594682061,3867.05422708512,3620.68508607564,4882.73517393212,3242.9408071261,4555.16968641086,4429.15901893902,4196.4623007105,3492.47786099076,4097.46966288159,4307.0312789344,5006.55575043942,2480.18680703989,3822.53679244383,3260.03398548542,3207.75842941282,3723.3492886904,3974.01172472374,3702.57445942502,3624.97934271555,4788.13239591872
MRPL23,794.258901307757,849.141722376657,972.899336947508,948.080622519993,776.394016173428,797.299445878341,950.052315545565,752.797739130763,680.467855224783,701.905263624422,746.305246966937,724.385887666327,713.067779786913,557.521011034857,540.686042922006,547.20077431694,527.544790772623,568.060453991632,653.751372398716,569.471804848253,748.220245128527,730.813373085599,754.791931750992,647.90743149463,620.420839962739,563.234608586021,561.303148472756,697.629058854161,730.280371572663,817.528766561732,822.600225117658,931.517870337179,769.502591724373,790.117556429466,697.99680808312,549.259403010519,811.169578454123,660.690081866432,723.836074772594,939.267053071946,678.876264158762,1017.0645458389,535.040724758376,702.213948340674,731.925656959546,615.279157489097,657.002252513487,482.143959806925,497.631634647951,506.582029412996,559.551843036058,422.177403490825,568.281158547187,628.846191585558,479.273630122543,559.504668980606,463.497553738095,615.985208654629,544.443086711163,601.58562484662,495.267453047787,550.899466108451,591.814359469789,643.357820674854,691.799891784813,772.953231827565,345.163455364613,529.042809874765,460.899519072687,466.759365017081,495.167706094201,512.758577870148,470.937154631031,545.00606813933,703.984554192321
ZNF891,135.48104013204,193.553364725576,119.792612316747,188.677637838151,153.986139767808,199.881445385177,206.509936073925,112.946580505109,204.91136024182,116.017223982451,141.812170670846,172.240156420365,162.167101020734,191.200005410601,189.9999643158,155.181661733225,172.246049381192,129.284115022181,204.287635669632,185.728050888595,214.913914958812,143.864763761139,230.704328753751,160.216843534821,120.601032993703,172.017718954251,134.781699059179,149.682033263172,138.455436624336,130.73046592049,177.34870062775,91.3621809720666,184.045588374233,158.83512138538,127.270216952318,164.663051601597,226.64274613476,129.741805337663,216.555993524396,156.996390414507,143.752930254621,223.381340106483,126.114736504783,128.492108194778,163.646546704037,107.115316734726,145.555701427448,204.904124811706,166.884120710992,160.123638913524,174.855333848169,146.354080227157,116.965829560424,223.169924962183,151.420345833278,131.102791932967,134.554814115771,176.956964746367,144.930369309152,117.90686806883,129.038905784021,160.812980205935,146.432845939136,113.461033311219,89.538858197704,260.09148835766,145.930368946059,94.0254762072591,166.616284922043,153.340849248208,151.465021332386,139.293033318495,121.346607437577,170.376914334674,176.720356780758
IFNA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM7,782.184045080309,601.92647059305,902.754499210693,832.269222645965,828.265847331229,816.368661341365,900.78405746276,715.174132305962,749.791552357213,679.526384833009,669.810895802939,699.961967100769,719.890712959534,652.747176395319,614.456602269729,547.188150650465,519.406277968386,654.987149306908,598.306292699825,576.993503936774,755.202425143299,711.333161765394,701.737895137308,544.882715333103,625.808244846728,616.418317771913,522.713645831497,718.237225006069,716.883470172777,830.087005354353,709.97382089941,733.471609215407,731.858185287922,807.967116952537,603.995110409302,734.623166951696,827.987051172725,864.529102428695,817.866096013342,1065.4630831827,905.276890768936,1098.74245490169,557.03859829555,923.163146066087,835.754043170291,715.288749852742,804.664088299895,707.815764302369,629.444771981768,661.7473575275,747.324666112332,603.26452342749,651.267842728217,727.226629870003,608.875607661749,609.923016277229,503.569819132602,675.197050786456,702.886715333676,758.942869134985,699.648926196779,749.73731318897,685.278857734912,795.11896139513,914.906515064259,1030.06590598809,433.089247475127,738.15016270861,627.486074870966,606.42889117735,590.614552671856,595.513466680073,580.658066026701,643.084580905817,784.454395211821
FBXO16,44.4079393180633,55.6915614682289,64.0094847762349,72.6288905034902,72.8749534773458,74.3352201803231,92.9312165173484,58.9645330631689,84.8543633538011,98.1613415805565,100.983693531722,63.3217932153126,86.1611192283322,80.202057369383,100.842287190143,89.2503139376192,88.2057902622503,72.897740327129,69.873226736836,54.8559649618639,57.8785343010265,93.8996073911357,86.6996604807884,65.111896310538,66.5971935889234,60.7437130769258,63.9078275361309,71.5602424580592,58.1032696759462,95.6593063704597,56.8965903557124,55.0954584722723,65.1700353055551,66.3329934081217,48.1428810877801,103.396663507165,66.18718281338,94.3180750272015,115.735934173587,156.779902503703,119.384224680092,131.529619114501,145.047179819091,116.996155171843,109.937112303041,88.7347532644606,94.9044184842541,118.838208948678,88.3797953670221,98.0694744354913,119.86806562535,115.296608691899,72.902793954211,121.631111947133,92.9935850783693,100.114911627214,63.5068799079501,108.274863784349,106.306421947221,111.94883459312,105.845500418319,107.501670147192,98.3407213768012,109.364093410701,121.0167595249,86.8705951621636,58.0971246599874,95.4478821211135,72.0094194789874,85.7330157577302,93.3390237784471,112.319569208249,63.623525935791,101.954904664527,112.094607073902
TSPAN4,481.272810748879,486.243536111306,524.941122125575,573.927260958206,546.34658507741,485.687295078204,653.777015671376,510.297210540783,595.227139822759,660.127892963319,643.382971793456,581.455155409169,628.799460440497,604.043453359864,583.308477273107,557.014250517208,468.438113151883,518.12469962749,702.247753499149,672.434413912202,803.767247644846,810.178372422568,825.202497979569,770.281584921141,757.598304482159,661.403229046697,663.083076690244,578.556394232136,556.028709940845,616.568832762779,514.793962219578,737.557208083634,646.625537382453,616.055248130654,502.946606887765,574.765901859586,657.240429591241,607.359587259932,661.160366024738,807.505752870178,673.585226099961,876.076173478691,573.270759666483,820.785555915665,764.866992564182,659.535427018904,754.658540571837,776.66745416428,775.571288939593,725.322132834579,798.934297388909,666.944425997858,894.281193675498,1080.93725121819,906.789474758406,855.395068203271,776.637807840833,655.893463840977,521.018562996779,554.701434360693,586.661390783063,709.774459563588,676.112180796511,731.389649826255,797.579155872077,1102.13812285051,603.366576703828,790.240442064939,692.696226105144,767.305103577584,866.689241286565,891.171268742916,860.914853963793,933.646363556511,1161.96807389025
CPNE1,1304.02802615647,1601.73614736054,1867.9360598916,1753.60076612045,1473.04816876442,1362.80740315746,2096.65644679089,1478.69644459896,1657.10781552276,1994.04320312797,1638.91333682299,1789.42597473266,1802.95107120254,1646.61071816163,1434.24047710667,1570.94989929231,1484.96040003515,1455.70871090269,1405.00500585366,1534.40504058886,1768.0173277222,1709.93081156583,2043.21482668045,1690.53576108581,1477.89311876521,1604.44016330751,1146.38284090129,1844.06802919754,1577.28678634127,1845.39118664613,1644.25209877164,1459.81841725856,1684.66695826797,1597.38927857387,1315.36888901912,1291.75385386689,1596.08915728819,1629.91591708447,1595.9318873818,1878.06011438584,1781.01696589673,2012.34538957834,1501.27933676478,2122.24483879213,1702.24487335407,1640.84924015428,1922.80403188959,2004.65091867984,1749.35660225201,1902.91182380036,1905.43315145088,1632.9958061473,1673.07263405283,1656.29515755602,1555.27258701501,1438.25094788729,1263.08937361665,1636.5627021019,1334.51344950902,1494.51155134165,1415.46336817343,1688.05933921775,1339.84099612409,1628.08689577219,1880.39217854113,2494.53198438253,1217.88959053103,1722.11096197658,1799.4827150166,1578.19144121302,1572.01875209777,1422.22281734566,1482.58077505927,1383.07909467666,1893.92353048952
ARL16,407.901219531944,478.96345836365,550.732544580148,594.727390431637,429.372979931799,437.31854636606,631.92939154209,411.383601847325,400.108140264576,446.211169297497,449.032557379404,407.624491508012,467.826501041714,362.489854518297,379.316729695756,366.652943862006,351.527452845515,356.825761889092,402.480711814916,384.981925151234,512.952501986638,477.187325553526,480.600488516394,469.123843619319,349.047076787761,428.340084789911,403.235956855568,496.472803127464,536.461042561646,525.032115273156,531.658136194097,559.128718690213,453.422786587941,488.87745575388,470.060519848856,400.797877560735,488.255938251527,681.008665537655,720.582135247616,974.912173529196,694.191768562026,1238.31327378264,447.240619099569,631.585254126486,670.756870808306,564.09645277776,657.091492763823,623.296916188093,502.79673607896,541.559947795863,572.869118205756,444.111644599758,722.374766853123,693.978915026444,560.867435575276,541.744672125059,510.433830745189,590.629359917726,615.621161647428,572.663262027724,550.176904772946,608.650379424114,542.304179580557,653.151511733602,702.647853817887,740.366004450056,401.321600230469,595.672088583351,527.29433266277,483.451593104828,547.533357161817,587.712435879266,573.89967704688,556.937181943512,784.509614782976
SMCO1,0.0,1.0322948599837,0.0,0.0,0.0,0.0,1.03345932244722,0.0,0.0,0.0,0.0,0.0,0.0,1.03736447809708,0.0,0.0,0.0,0.0,0.0,1.04371969997201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935559743896053,0.0,0.0,0.0,0.929745854951165,0.0,0.0,1.02465991751246,0.0,0.0,0.0,0.0,0.0,2.03902748256282,0.929170091758357,0.0,0.0,0.0,0.0,1.02993858545541,0.0,0.0,1.03564831796758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02699100508869,0.0,2.02587585835072,0.0,0.0,0.0,1.03140081568623,0.0,0.0,0.0,1.86571149373724,0.90801417343192
WEE2,0.890990997459963,1.7908066872719,0.0,0.0,0.894144543382475,0.0,2.68483985893187,0.0,0.0,0.896596267533306,1.78574324730047,5.97823752996214,0.896096574617569,0.0,0.0,0.0,3.59246168469498,0.0,0.0,0.0,0.0,0.0,0.89828068379817,0.0,0.0,0.0,0.0,1.79309032070336,0.0,0.0,0.897901352021185,0.0,0.0,2.66497810559918,0.0,0.0,5.26817356401921,0.0,0.882804521207846,0.875173722951829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897782351486631,0.0,0.862699245167912,0.0,0.0,0.0,1.79735954635954,0.0,0.0,0.0,0.88830207240089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63617495645957,0.0,0.885257407521071,0.0,0.893590383655264,0.0,0.0,0.0,0.0,0.0
MAGEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYRM4,382.094784796093,360.565841578753,422.563958556024,536.132161966284,436.545194308494,389.235465269015,483.073664743401,355.298286658445,396.257578344005,410.986740429694,384.683412888218,385.686332400872,394.950224234826,345.492442596088,338.022255400353,368.965894722011,315.73538567707,359.209736593479,380.484512842185,357.804813091291,470.088272636502,419.306514588536,407.855413729139,411.717479482453,310.157392639937,359.562783328603,313.25399697141,436.775107750057,393.867556702367,453.405851966612,407.556312926618,565.224077593003,356.735679854489,400.057821572551,341.62325651554,408.00922439008,422.314373880792,347.489361937983,453.095731755679,639.062520744816,395.178042123058,768.59446259018,287.94196063016,431.619437922073,367.601137496369,339.830674583719,399.326977542108,361.345000287808,309.901479078132,291.211488138786,379.056579687861,324.865132559961,418.468045530334,371.480680046336,286.49004523928,373.070228394308,275.259391308141,341.71876454492,341.095258728656,335.077715506548,318.703310938321,391.971150053455,331.782606529729,387.966889875387,429.867347341887,484.046823156488,291.104056402962,412.318384043055,321.666423514962,304.918615308242,351.596391018777,302.492059856057,294.75033185953,343.570407887443,457.248433702648
MYCBP,268.201504171395,141.889123672905,142.055073206808,204.760378868934,119.942193499134,113.140439865336,175.174873360781,147.137897614859,90.4007245240889,127.018629848865,102.761037041908,100.401306178565,80.5392548785432,138.810149713397,129.279044663603,119.359139007724,178.030335225271,51.9828030126065,76.3638916125469,104.59591267135,122.59816207546,138.57086148361,113.106302278801,92.625928274928,92.1195785143071,133.290533147201,85.9325657296692,98.6660515727512,108.986602655956,107.89073337754,105.006253602576,97.8536132002891,94.1486746791579,237.421949397281,84.4502956334967,71.7108540187941,128.185614396212,118.268293120148,105.030969795061,182.264967495799,166.114156989377,136.996874267476,91.9325527533595,187.167330378642,143.212181012076,122.076905936032,182.771951205972,92.9912084718348,70.781562128022,111.752456624859,82.4742865616618,97.2615227989987,119.686541795485,149.086254069999,119.026086627003,84.7606546517679,121.493328530571,82.7850941085382,92.933867222348,182.955295666379,126.477492605505,126.826969883163,113.438205505645,145.045778614773,123.515899111459,101.951890150022,58.6212277836733,86.2651152231429,98.8032968359704,166.021089826375,139.37217829665,110.7577480728,113.228102081278,114.821974171304,121.401089914333
TMEM213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9827876949762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720334734141957,0.0,0.0,0.0,0.0,0.0,0.381749061358033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCD,0.0,0.0,0.485645584446856,2.48363139427168,0.0,0.511020322075292,6.23035450391593,2.50504968687004,0.255493611325531,0.0,3.90345629868126,5.82516893670673,8.19393418463629,1.51254237064012,3.11384734903084,5.69071549899169,1.00075516299247,5.70552272373628,0.0,5.25814260960987,7.00403470234283,0.0,10.8450625126537,11.8117880426413,0.0,2.7638627226175,0.255456686767787,8.35422760202601,6.11149478537646,0.764274306742725,2.83051411787439,8.23894443851451,2.55651402299617,0.0,0.254003292822991,4.54974330191636,0.0,3.96830956563166,13.6692917856661,13.1317471493614,2.68446872667943,12.7416211626488,8.34097964968462,10.6000917252538,2.58227651410988,12.365627724977,12.7835764627893,13.0165931450694,6.93519491354497,7.14009104309867,4.97635297311316,8.89472946068022,10.2968191844304,12.6640006551197,14.5105107677998,13.9061169370589,7.15501716130981,6.41925683026975,13.4783610354184,5.19840689722667,5.15640706869642,1.94220496951398,1.24860363950809,10.3406661424634,5.05750195792813,13.1020888465455,8.66155345368245,7.60284530517009,9.23238594936883,6.57643995099883,5.86038574173961,12.2046996806744,13.0927157392721,2.81171059189729,12.4528051503416
ALG3,372.652265991332,365.312324949072,498.348838990296,532.868083309098,379.745098070662,322.725811520059,420.584602264108,298.565377977161,253.359500103193,300.994231775142,301.361701058554,305.775366784469,325.780766832757,315.27328075011,283.030857429341,279.966249867062,254.139101854914,327.581862026134,330.508849813017,346.324610885744,374.737517788485,374.075764839409,415.650099923855,319.418448857064,286.161912937913,292.58546913708,244.887120098221,360.210039398024,380.650059866784,413.906771935441,351.180642181295,449.802907429268,358.67228161286,299.499762493615,314.724873533506,328.306783960613,329.863489833236,313.743610670268,452.478569536363,468.782476924662,394.980223201139,567.240621584539,252.548756990142,347.743405912476,328.242497187025,290.016425029024,360.68152977516,298.11836689875,225.774783910963,276.970146185739,290.783366520941,240.443635523344,339.681405971399,316.004605990366,272.601235134098,259.376109180174,244.711661911811,294.453120751295,299.123178282668,307.869672389367,265.383029645382,343.735226160597,350.044306208075,289.927819774761,317.795553641471,395.37748067823,180.244396861298,294.909848563632,273.16719747122,274.669448686285,277.348461310329,293.557412692337,246.288595495385,257.413787235477,376.687855853415
SH3D21,85.8823396566075,136.456314634137,170.555274200685,164.547561068382,152.622369897626,140.375358064933,182.280256213998,169.630962712501,176.615768781321,233.407059788203,196.32771402421,216.22267690804,263.466578289785,179.587294349713,177.38350358884,182.692763251738,151.257093429688,237.584052740918,133.568147027152,148.922820386876,182.422768023126,196.403873314017,196.459474680802,159.169056832949,164.165145729182,143.062790305058,129.359354801318,116.916272934779,117.450383852815,108.935490821629,187.319768612753,56.5616899702971,175.377624618408,129.049625675268,107.171949022457,131.473955703672,141.053560713185,125.455734084467,115.063781253747,60.6241956353742,99.2633131318939,76.2488630610335,93.9456605327503,178.417741547613,140.35938389887,91.4175767015121,134.132836127928,143.491009542182,129.612772625825,126.664529747145,108.481982538905,94.5524822025387,137.779626330534,140.031202923163,141.212294166159,85.3218466505627,96.3878892559669,138.408657595893,54.2566313549615,128.124860904377,129.647506080143,117.093868358283,147.859177291413,109.895168515031,161.456092591935,195.802628343903,83.0136148625097,106.977490122352,134.07755468169,110.883162329992,79.1501463667612,110.893989291972,108.949513825101,103.730027200164,111.944303043491
